Threads,Dim,CheckSym,MatTranspose,Version,Sym,Trans
74,4,0.001459,0.000075,OMP,0.0013584,0.0000514
74,4,0.001289,0.000048,OMP,,
74,4,0.001318,0.000048,OMP,,
74,4,0.00145,0.000036,OMP,,
74,4,0.001276,0.00005,OMP,,
75,4,0.001366,0.000072,OMP,0.0013774,0.000044
75,4,0.001344,0.000032,OMP,,
75,4,0.001307,0.000047,OMP,,
75,4,0.001487,0.000033,OMP,,
75,4,0.001383,0.000036,OMP,,
76,4,0.001358,0.000062,OMP,0.001388,0.0000456
76,4,0.001323,0.00004,OMP,,
76,4,0.001475,0.000033,OMP,,
76,4,0.001404,0.000031,OMP,,
76,4,0.00138,0.000062,OMP,,
77,4,0.001386,0.000035,OMP,0.0013686,0.0000414
77,4,0.001351,0.000046,OMP,,
77,4,0.001329,0.000047,OMP,,
77,4,0.001345,0.000038,OMP,,
77,4,0.001432,0.000041,OMP,,
78,4,0.002077,0.000041,OMP,0.0016766,0.0000408
78,4,0.001352,0.000044,OMP,,
78,4,0.001856,0.000044,OMP,,
78,4,0.00166,0.000041,OMP,,
78,4,0.001438,0.000034,OMP,,
79,4,0.001447,0.000057,OMP,0.0014592,0.0000548
79,4,0.001488,0.000051,OMP,,
79,4,0.001418,0.000048,OMP,,
79,4,0.001435,0.000063,OMP,,
79,4,0.001508,0.000055,OMP,,
80,4,0.001682,0.000045,OMP,0.0014938,0.0000448
80,4,0.001454,0.000047,OMP,,
80,4,0.0014,0.000037,OMP,,
80,4,0.0014,0.000052,OMP,,
80,4,0.001533,0.000043,OMP,,
81,4,0.001409,0.000049,OMP,0.001503,0.0000532
81,4,0.001475,0.000039,OMP,,
81,4,0.001583,0.00005,OMP,,
81,4,0.001479,0.000065,OMP,,
81,4,0.001569,0.000063,OMP,,
82,4,0.00149,0.000034,OMP,0.0016558,0.0000502
82,4,0.001415,0.000064,OMP,,
82,4,0.001531,0.000047,OMP,,
82,4,0.001736,0.000043,OMP,,
82,4,0.002107,0.000063,OMP,,
83,4,0.001704,0.000116,OMP,0.001785,0.0000614
83,4,0.001633,0.000054,OMP,,
83,4,0.001654,0.000037,OMP,,
83,4,0.002267,0.000036,OMP,,
83,4,0.001667,0.000064,OMP,,
84,4,0.001575,0.000038,OMP,0.001812,0.000074
84,4,0.002252,0.000059,OMP,,
84,4,0.001652,0.000166,OMP,,
84,4,0.002122,0.000041,OMP,,
84,4,0.001459,0.000066,OMP,,
85,4,0.002153,0.000096,OMP,0.0018676,0.000064
85,4,0.00159,0.000073,OMP,,
85,4,0.001632,0.000047,OMP,,
85,4,0.001655,0.000044,OMP,,
85,4,0.002308,0.00006,OMP,,
86,4,0.001844,0.000038,OMP,0.0018314,0.0000552
86,4,0.001834,0.000072,OMP,,
86,4,0.001609,0.000051,OMP,,
86,4,0.001565,0.000051,OMP,,
86,4,0.002305,0.000064,OMP,,
87,4,0.001795,0.000076,OMP,0.0016232,0.0000506
87,4,0.001561,0.000037,OMP,,
87,4,0.001563,0.000051,OMP,,
87,4,0.001663,0.000052,OMP,,
87,4,0.001534,0.000037,OMP,,
88,4,0.004175,0.000054,OMP,0.0023658,0.000054
88,4,0.001627,0.000054,OMP,,
88,4,0.001607,0.000034,OMP,,
88,4,0.002812,0.000054,OMP,,
88,4,0.001608,0.000074,OMP,,
89,4,0.001618,0.000055,OMP,0.0025694,0.0000552
89,4,0.003589,0.000042,OMP,,
89,4,0.003973,0.000056,OMP,,
89,4,0.001594,0.000042,OMP,,
89,4,0.002073,0.000081,OMP,,
90,4,0.001608,0.00007,OMP,0.0053556,0.001958
90,4,0.002041,0.000081,OMP,,
90,4,0.01098,0.009511,OMP,,
90,4,0.001903,0.000038,OMP,,
90,4,0.010246,0.00009,OMP,,
91,4,0.002015,0.000071,OMP,0.0059734,0.001965
91,4,0.010308,0.000137,OMP,,
91,4,0.005048,0.000045,OMP,,
91,4,0.01073,0.009505,OMP,,
91,4,0.001766,0.000067,OMP,,
92,4,0.001773,0.000063,OMP,0.0039894,0.0000554
92,4,0.005787,0.00005,OMP,,
92,4,0.002567,0.000058,OMP,,
92,4,0.003067,0.000042,OMP,,
92,4,0.006753,0.000064,OMP,,
93,4,0.009692,0.00954,OMP,0.0072244,0.0038176
93,4,0.010543,0.004667,OMP,,
93,4,0.0017,0.000057,OMP,,
93,4,0.010236,0.004776,OMP,,
93,4,0.003951,0.000048,OMP,,
94,4,0.005791,0.000054,OMP,0.0088736,0.0019492
94,4,0.008264,0.000037,OMP,,
94,4,0.009753,0.000063,OMP,,
94,4,0.010491,0.004815,OMP,,
94,4,0.010069,0.004777,OMP,,
95,4,0.009817,0.000099,OMP,0.0087752,0.004805
95,4,0.009701,0.009474,OMP,,
95,4,0.004021,0.000065,OMP,,
95,4,0.009641,0.004849,OMP,,
95,4,0.010696,0.009538,OMP,,
96,4,0.009772,0.008547,OMP,0.009482,0.006993
96,4,0.007674,0.000066,OMP,,
96,4,0.010156,0.00736,OMP,,
96,4,0.009787,0.009497,OMP,,
96,4,0.010021,0.009495,OMP,,
1,8,0.000001,0,SEQ,0.0000008,0.0000002
1,8,0.000001,0.000001,SEQ,,
1,8,0,0,SEQ,,
1,8,0.000001,0,SEQ,,
1,8,0.000001,0,SEQ,,
1,8,0.000002,0.000001,IMP,0.0000006,0.0000008
1,8,0,0.000001,IMP,,
1,8,0,0.000001,IMP,,
1,8,0.000001,0,IMP,,
1,8,0,0.000001,IMP,,
1,8,0.000015,0.000003,OMP,0.0000132,0.0000026
1,8,0.000014,0.000003,OMP,,
1,8,0.000012,0.000002,OMP,,
1,8,0.000013,0.000003,OMP,,
1,8,0.000012,0.000002,OMP,,
2,8,0.000126,0.00001,OMP,0.0000898,0.0000088
2,8,0.000118,0.00001,OMP,,
2,8,0.000073,0.000007,OMP,,
2,8,0.000066,0.000009,OMP,,
2,8,0.000066,0.000008,OMP,,
3,8,0.000089,0.00001,OMP,0.0000954,0.0000094
3,8,0.000093,0.000011,OMP,,
3,8,0.000115,0.000009,OMP,,
3,8,0.000089,0.000009,OMP,,
3,8,0.000091,0.000008,OMP,,
4,8,0.000113,0.000012,OMP,0.0001296,0.000013
4,8,0.000129,0.000013,OMP,,
4,8,0.000106,0.000013,OMP,,
4,8,0.000102,0.000011,OMP,,
4,8,0.000198,0.000016,OMP,,
5,8,0.00026,0.00001,OMP,0.0001594,0.0000108
5,8,0.000174,0.000014,OMP,,
5,8,0.000159,0.000009,OMP,,
5,8,0.000102,0.000012,OMP,,
5,8,0.000102,0.000009,OMP,,
6,8,0.000179,0.00001,OMP,0.0002076,0.0000154
6,8,0.000187,0.000012,OMP,,
6,8,0.000265,0.000015,OMP,,
6,8,0.000277,0.000029,OMP,,
6,8,0.00013,0.000011,OMP,,
7,8,0.0002,0.000012,OMP,0.0001918,0.0000114
7,8,0.000323,0.000016,OMP,,
7,8,0.000146,0.000009,OMP,,
7,8,0.000137,0.000011,OMP,,
7,8,0.000153,0.000009,OMP,,
8,8,0.000188,0.000009,OMP,0.0001696,0.000011
8,8,0.000171,0.000011,OMP,,
8,8,0.000151,0.00001,OMP,,
8,8,0.000178,0.000012,OMP,,
8,8,0.00016,0.000013,OMP,,
9,8,0.00046,0.000017,OMP,0.0003116,0.0000154
9,8,0.000211,0.000011,OMP,,
9,8,0.000226,0.000015,OMP,,
9,8,0.000244,0.00002,OMP,,
9,8,0.000417,0.000014,OMP,,
10,8,0.000436,0.000017,OMP,0.00031,0.000014
10,8,0.000256,0.000016,OMP,,
10,8,0.000206,0.000012,OMP,,
10,8,0.000221,0.000011,OMP,,
10,8,0.000431,0.000014,OMP,,
11,8,0.0002,0.000016,OMP,0.00025,0.0000146
11,8,0.000208,0.00002,OMP,,
11,8,0.000435,0.000015,OMP,,
11,8,0.000213,0.00001,OMP,,
11,8,0.000194,0.000012,OMP,,
12,8,0.000228,0.00001,OMP,0.0002332,0.0000116
12,8,0.000229,0.000013,OMP,,
12,8,0.000239,0.000012,OMP,,
12,8,0.000239,0.000011,OMP,,
12,8,0.000231,0.000012,OMP,,
13,8,0.000275,0.000014,OMP,0.000259,0.0000158
13,8,0.00028,0.000016,OMP,,
13,8,0.000252,0.000012,OMP,,
13,8,0.000259,0.000023,OMP,,
13,8,0.000229,0.000014,OMP,,
14,8,0.000586,0.000012,OMP,0.0003322,0.0000126
14,8,0.000299,0.000013,OMP,,
14,8,0.000256,0.000013,OMP,,
14,8,0.000252,0.000013,OMP,,
14,8,0.000268,0.000012,OMP,,
15,8,0.000292,0.000013,OMP,0.0002776,0.0000156
15,8,0.000281,0.000014,OMP,,
15,8,0.000262,0.000019,OMP,,
15,8,0.000269,0.000019,OMP,,
15,8,0.000284,0.000013,OMP,,
16,8,0.000322,0.000013,OMP,0.0003752,0.0000184
16,8,0.000616,0.000025,OMP,,
16,8,0.000287,0.000019,OMP,,
16,8,0.000325,0.000024,OMP,,
16,8,0.000326,0.000011,OMP,,
17,8,0.000352,0.000013,OMP,0.000398,0.0000184
17,8,0.000397,0.000029,OMP,,
17,8,0.000293,0.000019,OMP,,
17,8,0.000665,0.000017,OMP,,
17,8,0.000283,0.000014,OMP,,
18,8,0.000401,0.000012,OMP,0.0003538,0.0000166
18,8,0.00039,0.000013,OMP,,
18,8,0.000317,0.000022,OMP,,
18,8,0.000315,0.000017,OMP,,
18,8,0.000346,0.000019,OMP,,
19,8,0.000755,0.000015,OMP,0.0005198,0.000021
19,8,0.000748,0.000032,OMP,,
19,8,0.000379,0.000023,OMP,,
19,8,0.000353,0.000016,OMP,,
19,8,0.000364,0.000019,OMP,,
20,8,0.000379,0.000013,OMP,0.0003666,0.0000178
20,8,0.000368,0.000014,OMP,,
20,8,0.000363,0.000029,OMP,,
20,8,0.000359,0.00002,OMP,,
20,8,0.000364,0.000013,OMP,,
21,8,0.000479,0.000019,OMP,0.0004686,0.0000158
21,8,0.000785,0.000013,OMP,,
21,8,0.000362,0.000017,OMP,,
21,8,0.000361,0.000017,OMP,,
21,8,0.000356,0.000013,OMP,,
22,8,0.000437,0.000014,OMP,0.0004356,0.0000158
22,8,0.00044,0.000015,OMP,,
22,8,0.000398,0.000019,OMP,,
22,8,0.000419,0.000015,OMP,,
22,8,0.000484,0.000016,OMP,,
23,8,0.000404,0.000013,OMP,0.000689,0.0000248
23,8,0.000892,0.000022,OMP,,
23,8,0.000863,0.000039,OMP,,
23,8,0.000391,0.000016,OMP,,
23,8,0.000895,0.000034,OMP,,
24,8,0.000408,0.000022,OMP,0.0004268,0.0000272
24,8,0.000438,0.000016,OMP,,
24,8,0.000435,0.000062,OMP,,
24,8,0.000432,0.000021,OMP,,
24,8,0.000421,0.000015,OMP,,
25,8,0.000465,0.000016,OMP,0.0005552,0.0000182
25,8,0.000471,0.000015,OMP,,
25,8,0.000954,0.00002,OMP,,
25,8,0.000432,0.000023,OMP,,
25,8,0.000454,0.000017,OMP,,
26,8,0.0005,0.000015,OMP,0.0005438,0.000023
26,8,0.000506,0.000016,OMP,,
26,8,0.000448,0.000018,OMP,,
26,8,0.000775,0.000031,OMP,,
26,8,0.00049,0.000035,OMP,,
27,8,0.000476,0.000017,OMP,0.0006016,0.0000208
27,8,0.001047,0.000023,OMP,,
27,8,0.000509,0.000022,OMP,,
27,8,0.00048,0.000021,OMP,,
27,8,0.000496,0.000021,OMP,,
28,8,0.000488,0.000017,OMP,0.0005652,0.0000206
28,8,0.000759,0.000026,OMP,,
28,8,0.000499,0.00002,OMP,,
